count(dqid)	uid
9	807EAC91-CCB5-830E-F2DF-DB2E281A8D47
11	819ADF5D-C310-E2F0-6389-9990CB29C575
19	8232A3DC-8B58-7306-C66B-88B5EAC57CF2
9	82BCD8D9-A8D9-A293-7C1E-87CA10BABEEE
19	834BF3CE-A3E8-260E-2B6D-DA8B4B6AA0F2
15	836EF266-B0A0-2EAB-39A0-EE5365358EA4
9	847B326D-9C4F-A21E-C309-006B854868B6
37	8480B37B-CBA6-7E39-7435-48409FA1C0A1
15	8582BCEE-88AA-E7C1-352B-5DE0E09BC06B
17	862D05CE-0D9D-B5EB-9679-572189AF7065
42	872A9292-8275-AF80-CDFE-C3E17352A12A
9	879C4BC4-BBAB-D637-26DC-9D6359F9CF81
15	8A2F6B8F-9EF8-B12B-36C4-67AC98DABEC8
40	8B246ED1-B815-FD39-8FEA-9AC6468155C0
28	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
13	8D7E5C2E-D0AF-6C5B-B9CA-09106ADFBE9C
4	8F6E90A7-ED21-E0F6-5857-D0F3E2792740
35	901FD9DE-CA2C-96B6-D3BB-C95F01E38B52
75	93250170-B864-FF8C-37FB-D181F5761BE4
31	9733251A-3352-A8DC-3F0A-F8B4E439E710
15	9893DB35-11B2-57A2-11C6-883521CEBD15
17	9A156C26-7E70-CCAE-ECA9-4ED1FD877E54
13	9C98C152-8D31-0853-A3D3-7F7875D99989
4	9CC7F0A6-5F8D-560B-379E-AE34C8C7B5A5
23	9DCF8115-D09F-97FB-410F-929652CD1E34
4	9E481ACD-E620-B2F5-0A89-023A0C7A5B85
4	9E91B397-8205-412B-6702-30E0DA2C0D38
3	9FC26C9E-54A7-57A6-B2A6-1EE50B27950B
40	9FC51514-A633-3431-0537-313D0908BF59
9	A03E2A78-234A-C739-5F89-A00ABF1939F9
17	A1DB5152-3286-9ACF-0936-EE0430FCBE2A
31	A1F1643B-C1FB-7D79-FFE4-D951B1293293
19	A2F02B52-DADF-DCF4-CC23-3F4F17EDD569
12	A42A9F9B-AB47-7EBF-A59A-B8B663242DDA
9	A4D26EAE-594B-3D2F-5543-4BC04B7C0803
13	A688DC35-50DE-4EE4-EC91-3E558E351C4A
15	A77862E4-B906-7905-8C86-B7FFFACF0DCF
21	AA5B953A-0D41-9621-537C-9A943164E6FA
11	AB46AA3A-26EC-B2DC-199A-1664D13B2995
14	AC791341-6CE4-E26B-AAC0-7AC53C6DAD14
8	AD005EC2-E4BB-4D5E-A433-591F2BAFFD92
40	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
9	AF480946-9FC1-5600-EB87-89AEE8DF335A
7	B0C9A0DC-DA13-EE39-F413-E5F3E3A3E1B9
11	B160A2BD-C90A-3A82-FE7A-60CD1D1D812F
12	B27EB6D4-978F-ADDC-8615-5B08A8A2AC23
7	B29AE4CB-DB55-D403-7664-1912627226B3
23	B2AE1354-F110-21D1-98E1-8DAD67B8C37A
37	B3802901-06EE-69C4-70A3-405CEEE1E0EF
17	B4485FB0-A82B-6316-771E-B1D4E272A119
8	B4AC448D-56CE-6910-5E85-C2F3C6EA676E
19	B4EECD69-2D8B-DD16-20CA-6DACDB172345
37	B5358847-F94D-FA2F-D8EE-7D8063F89B33
7	B6279789-AB41-1070-8A00-21BADE74BD58
9	B6ABA908-4CB8-C3C8-557C-F41E01003158
29	B711D8BC-B6B2-11E5-0F7F-6D05985117F6
13	B724755E-FEE6-B784-6EDB-0EB0358AC713
37	B7E9873F-0A46-BE84-C39F-93A33D587C37
13	B8956D5C-335D-122D-9AD5-049F615C681C
9	BA0E1DFA-B408-D3C6-100F-AB7D8AF1B680
9	BB87ACA8-6785-173A-B12F-2151BB0ADE2B
13	BBF51C3F-0F52-1572-A92A-1AEA7CBAA45C
4	BEC9267A-94EA-2A9A-2C52-83BFCB53D426
5	BF914567-7078-7B8D-C1B8-41AD498DF33F
38	C08D7F0F-8E98-1A4D-2EDA-DEFB63CC9BBD
4	C1B448D2-29B1-2FA2-1AC7-6097099DF6B6
15	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
16	C1D89C7B-EA47-36E2-2B33-733335E94E43
40	C2EDB3AD-D3ED-73F9-5B26-F6160C32BCE2
2	C316227E-1222-4E10-B24E-EFD7BADC3562
9	C3CD9EAC-77C0-9046-54FB-5301AE48CD2D
40	C4758860-A60E-6E11-A83E-009EE0F6E73C
38	C49B3F69-E160-03FB-18EE-6F6280F491E6
15	C74F9E51-BAF4-C531-7244-D64CE138D414
35	C791355E-91CF-20F8-55A8-5249C2853EED
11	C8D20B4B-88B2-5852-9D55-6E1029136701
7	C9FD6E6F-0DA7-AE95-2B5C-A08793CCE698
19	CA17C72C-246D-B0C1-9B59-A28F3E354229
37	CC3A63E5-0839-21CE-151C-01556AE33805
17	CD08F6C2-BDA2-857D-C03F-5905F3D25823
9	CE10E309-A67C-D2C9-DDCC-4F1CF4891AF4
9	CE8D5FBB-6D8C-225C-556B-7E25FBD5561B
4	CF35DFE5-72AC-7771-7301-FF241A237606
60	CF49D9B3-B86A-7DCC-7523-AE1BAC0701A0
4	CFE58131-5069-1FD5-9AE1-969A5960CF67
17	D05A3AF4-2A01-5A61-839F-9966DE0788D3
13	D339EC1C-60F8-272D-47C4-E2A60180B54E
19	D33F4D80-26D9-CC09-4B68-2CB47DBCF67C
9	D3A0A686-92A3-7242-11AD-6EEEC74E0AA0
19	D482F5ED-E715-F3F8-F7CB-9EBAE83FEE95
13	D587C95F-DEB4-6892-16A9-464B96EC7684
8	D59003F7-ADCF-02C9-C05B-754CDDBF4904
27	D64DF21D-FD2C-8304-30E0-79626AEE0BCF
29	D6BA342C-FA66-454C-3123-0F2359622343
40	D8FFC973-67B0-CE95-A02C-1F830B55B55E
7	D9B42073-3221-5605-AC76-A7AA5359D229
13	DAEF2279-74B4-A91A-5A36-CEABD4CA0391
13	DC2629AD-CB1C-62D6-2A44-4C2DFCE91D3B
9	DDE833A3-CDD0-6CEA-8A4A-FAFACB9D507F
9	E10C5444-2EAF-82CF-6B17-0AE3DB14B822
13	E2D2C0BF-B46C-2354-1004-0BBFCBE3FBE1
21	E377B8B8-946F-A02E-5472-F494D2FE397F
16	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
16	E45CB221-9B77-F98E-DC65-772A29A302F8
67	E57B29B2-F5A6-2785-FDB5-D175A11C5C2F
8	E67BAE54-9EC1-40D0-2FCE-E776DEE12E32
19	E6983887-0C80-B726-C137-18702B622C98
19	E76E80EB-B927-304D-1336-CE9ED22FB6C4
23	EAB4DAC1-5B38-D5F8-C1BB-19C2A243BF43
17	EB13535A-648A-C59B-27E5-E92F09735B42
11	EBE9CF20-8155-8F8C-7FDE-BEAF9B51CADC
27	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
8	EF422485-8DB1-24F0-31F1-A150B863AF70
19	F06919B2-927B-3558-CDE3-B26D45F80281
19	F09E6309-E735-D510-782A-346160F9EFCE
16	F0BDD263-E8F4-E838-43E9-7E17A01DAEFD
9	F0C5F8C3-CA1E-D128-5DA5-7FEA30B19017
21	F171B94F-86AF-004C-58B0-166E88845871
9	F2EA80B4-93EE-BB68-46C5-2F34722C7F97
9	F334E488-A4DA-09A6-BE57-4CAFF8488F52
31	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
13	F58EACB5-2A63-24B9-5D9D-4CA6482962D5
17	F5F44AB2-5DA0-2F0A-08BE-BBD3D8A7315B
9	F6114CA6-561B-B748-3454-588457EA9D0D
11	F96753D4-7BCC-B00C-3717-A4A43D93F18E
2	F997BA2F-C891-74A3-3E54-3EEEFC0E02FC
9	FA24D484-16CE-8E38-2EB8-B1802342E002
9	FCFF3957-80D4-822F-5220-C03603E5535E
9	FD2E4C20-2A1F-6C8D-BEFA-D484763F6122
18	FFA308F9-BDE1-1867-947A-AD3AF7D611C8
16	null
